,cluster,id,label,dices_tags,dices_speech_id,text
384,149,344,"Homer, Odyssey 4.555-4.569",inf,789,"υἱὸς Λαέρτεω, Ἰθάκῃ ἔνι οἰκία ναίων· τὸν δʼ ἴδον ἐν νήσῳ θαλερὸν κατὰ δάκρυ χέοντα, νύμφης ἐν μεγάροισι Καλυψοῦς, ἥ μιν ἀνάγκῃ ἴσχει· ὁ δʼ οὐ δύναται ἣν πατρίδα γαῖαν ἱκέσθαι· οὐ γάρ οἱ πάρα νῆες ἐπήρετμοι καὶ ἑταῖροι, οἵ κέν μιν πέμποιεν ἐπʼ εὐρέα νῶτα θαλάσσης. σοὶ δʼ οὐ θέσφατόν ἐστι, διοτρεφὲς ὦ Μενέλαε, Ἄργει ἐν ἱπποβότῳ θανέειν καὶ πότμον ἐπισπεῖν, ἀλλά σʼ ἐς Ἠλύσιον πεδίον καὶ πείρατα γαίης ἀθάνατοι πέμψουσιν, ὅθι ξανθὸς Ῥαδάμανθυς, τῇ περ ῥηίστη βιοτὴ πέλει ἀνθρώποισιν· οὐ νιφετός, οὔτʼ ἂρ χειμὼν πολὺς οὔτε ποτʼ ὄμβρος, ἀλλʼ αἰεὶ Ζεφύροιο λιγὺ πνείοντος ἀήτας Ὠκεανὸς ἀνίησιν ἀναψύχειν ἀνθρώπους· οὕνεκʼ ἔχεις Ἑλένην καί σφιν γαμβρὸς Διός ἐσσι."
385,152,153,"Homer, Iliad 24.379-24.385",del,674,ναὶ δὴ ταῦτά γε πάντα γέρον κατὰ μοῖραν ἔειπες. ἀλλʼ ἄγε μοι 
386,152,1268,"Homer, Odyssey 22.486-22.489",del,1313,"ναὶ δὴ ταῦτά γε, τέκνον ἐμόν, κατὰ μοῖραν ἔειπες. ἀλλʼ ἄγε τοι "
387,153,680,"Homer, Iliad 18.52-18.64",del|lam,482,"τε κρατερόν τε ἔξοχον ἡρώων· ὃ δʼ ἀνέδραμεν ἔρνεϊ ἶσος· τὸν μὲν ἐγὼ θρέψασα φυτὸν ὣς γουνῷ ἀλωῆς νηυσὶν ἐπιπροέηκα κορωνίσιν Ἴλιον εἴσω Τρωσὶ μαχησόμενον· τὸν δʼ οὐχ ὑποδέξομαι αὖτις οἴκαδε νοστήσαντα δόμον Πηλήϊον εἴσω. ὄφρα δέ μοι ζώει καὶ ὁρᾷ φάος ἠελίοιο ἄχνυται, οὐδέ τί οἱ δύναμαι χραισμῆσαι ἰοῦσα. "
388,153,701,"Homer, Iliad 18.429-18.461",nar|req,503,"τε τραφέμεν τε ἔξοχον ἡρώων· ὃ δʼ ἀνέδραμεν ἔρνεϊ ἶσος· τὸν μὲν ἐγὼ θρέψασα φυτὸν ὣς γουνῷ ἀλωῆς νηυσὶν ἐπιπροέηκα κορωνίσιν Ἴλιον εἴσω Τρωσὶ μαχησόμενον· τὸν δʼ οὐχ ὑποδέξομαι αὖτις οἴκαδε νοστήσαντα δόμον Πηλήϊον εἴσω. ὄφρα δέ μοι ζώει καὶ ὁρᾷ φάος ἠελίοιο ἄχνυται, οὐδέ τί οἱ δύναμαι χραισμῆσαι ἰοῦσα. "
389,155,979,"Homer, Odyssey 9.2-11.332",inf|nar|res,890,"δαιμόνιʼ, ἤδη νῦν μιμνήσκεο πατρίδος αἴης, εἴ τοι θέσφατόν ἐστι σαωθῆναι καὶ ἱκέσθαι οἶκον ἐς ὑψόροφον καὶ σὴν ἐς πατρίδα γαῖαν. "
390,155,1058,"Homer, Odyssey 10.472-10.474",del,932,"δαιμόνιʼ, ἤδη νῦν μιμνήσκεο πατρίδος αἴης, εἴ τοι θέσφατόν ἐστι σαωθῆναι καὶ ἱκέσθαι οἶκον ἐς ὑψόροφον καὶ σὴν ἐς πατρίδα γαῖαν."
391,156,1107,"Homer, Odyssey 11.378-12.453",nar,957,"ὣς ἐφάμην, ὁ δέ μʼ αὐτίκʼ ἀμειβόμενος προσέειπε· διογενὲς Λαερτιάδη, πολυμήχανʼ Ὀδυσσεῦ, οὔτʼ ἐμέ γʼ ἐν νήεσσι Ποσειδάων ἐδάμασσεν ὄρσας ἀργαλέων ἀνέμων ἀμέγαρτον ἀυτμήν, οὔτε μʼ ἀνάρσιοι ἄνδρες ἐδηλήσαντʼ ἐπὶ χέρσου, ἀλλά μοι Αἴγισθος τεύξας θάνατόν τε μόρον τε ἔκτα σὺν οὐλομένῃ ἀλόχῳ, οἶκόνδε καλέσσας, δειπνίσσας, ὥς τίς τε κατέκτανε βοῦν ἐπὶ φάτνῃ. ὣς θάνον οἰκτίστῳ θανάτῳ· περὶ δʼ ἄλλοι ἑταῖροι νωλεμέως κτείνοντο σύες ὣς ἀργιόδοντες, οἵ ῥά τʼ ἐν ἀφνειοῦ ἀνδρὸς μέγα δυναμένοιο ἢ γάμῳ ἢ ἐράνῳ ἢ εἰλαπίνῃ τεθαλυίῃ. ἤδη μὲν πολέων φόνῳ ἀνδρῶν ἀντεβόλησας, μουνὰξ κτεινομένων καὶ ἐνὶ κρατερῇ ὑσμίνῃ· ἀλλά κε κεῖνα μάλιστα ἰδὼν ὀλοφύραο θυμῷ, ὡς ἀμφὶ κρητῆρα τραπέζας τε πληθούσας κείμεθʼ ἐνὶ μεγάρῳ, δάπεδον δʼ ἅπαν αἵματι θῦεν. οἰκτροτάτην δʼ ἤκουσα ὄπα Πριάμοιο θυγατρός, Κασσάνδρης, τὴν κτεῖνε Κλυταιμνήστρη δολόμητις ἀμφʼ ἐμοί, αὐτὰρ ἐγὼ ποτὶ γαίῃ χεῖρας ἀείρων βάλλον ἀποθνήσκων περὶ φασγάνῳ· ἡ δὲ κυνῶπις νοσφίσατʼ, οὐδέ μοι ἔτλη ἰόντι περ εἰς Ἀίδαο χερσὶ κατʼ ὀφθαλμοὺς ἑλέειν σύν τε στόμʼ ἐρεῖσαι. ὣς οὐκ αἰνότερον καὶ κύντερον ἄλλο γυναικός, ἥ τις δὴ τοιαῦτα μετὰ φρεσὶν ἔργα βάληται· οἷον δὴ καὶ κείνη ἐμήσατο ἔργον ἀεικές, κουριδίῳ τεύξασα πόσει φόνον. ἦ τοι ἔφην γε ἀσπάσιος παίδεσσιν ἰδὲ δμώεσσιν ἐμοῖσιν οἴκαδʼ ἐλεύσεσθαι· ἡ δʼ ἔξοχα λυγρὰ ἰδυῖα οἷ τε κατʼ αἶσχος ἔχευε καὶ ἐσσομένῃσιν ὀπίσσω θηλυτέρῃσι γυναιξί, καὶ ἥ κʼ ἐυεργὸς ἔῃσιν. "
392,156,1111,"Homer, Odyssey 11.404-11.434",nar|res,959,"ὣς ἐφάμην, ὁ δέ μʼ αὐτίκʼ ἀμειβόμενος προσέειπε· διογενὲς Λαερτιάδη, πολυμήχανʼ Ὀδυσσεῦ, οὔτʼ ἐμέ γʼ ἐν νήεσσι Ποσειδάων ἐδάμασσεν ὄρσας ἀργαλέων ἀνέμων ἀμέγαρτον ἀυτμήν, οὔτε μʼ ἀνάρσιοι ἄνδρες ἐδηλήσαντʼ ἐπὶ χέρσου, ἀλλά μοι Αἴγισθος τεύξας θάνατόν τε μόρον τε ἔκτα σὺν οὐλομένῃ ἀλόχῳ, οἶκόνδε καλέσσας, δειπνίσσας, ὥς τίς τε κατέκτανε βοῦν ἐπὶ φάτνῃ. ὣς θάνον οἰκτίστῳ θανάτῳ· περὶ δʼ ἄλλοι ἑταῖροι νωλεμέως κτείνοντο σύες ὣς ἀργιόδοντες, οἵ ῥά τʼ ἐν ἀφνειοῦ ἀνδρὸς μέγα δυναμένοιο ἢ γάμῳ ἢ ἐράνῳ ἢ εἰλαπίνῃ τεθαλυίῃ. ἤδη μὲν πολέων φόνῳ ἀνδρῶν ἀντεβόλησας, μουνὰξ κτεινομένων καὶ ἐνὶ κρατερῇ ὑσμίνῃ· ἀλλά κε κεῖνα μάλιστα ἰδὼν ὀλοφύραο θυμῷ, ὡς ἀμφὶ κρητῆρα τραπέζας τε πληθούσας κείμεθʼ ἐνὶ μεγάρῳ, δάπεδον δʼ ἅπαν αἵματι θῦεν. οἰκτροτάτην δʼ ἤκουσα ὄπα Πριάμοιο θυγατρός, Κασσάνδρης, τὴν κτεῖνε Κλυταιμνήστρη δολόμητις ἀμφʼ ἐμοί, αὐτὰρ ἐγὼ ποτὶ γαίῃ χεῖρας ἀείρων βάλλον ἀποθνήσκων περὶ φασγάνῳ· ἡ δὲ κυνῶπις νοσφίσατʼ, οὐδέ μοι ἔτλη ἰόντι περ εἰς Ἀίδαο χερσὶ κατʼ ὀφθαλμοὺς ἑλέειν σύν τε στόμʼ ἐρεῖσαι. ὣς οὐκ αἰνότερον καὶ κύντερον ἄλλο γυναικός, ἥ τις δὴ τοιαῦτα μετὰ φρεσὶν ἔργα βάληται· οἷον δὴ καὶ κείνη ἐμήσατο ἔργον ἀεικές, κουριδίῳ τεύξασα πόσει φόνον. ἦ τοι ἔφην γε ἀσπάσιος παίδεσσιν ἰδὲ δμώεσσιν ἐμοῖσιν οἴκαδʼ ἐλεύσεσθαι· ἡ δʼ ἔξοχα λυγρὰ ἰδυῖα οἷ τε κατʼ αἶσχος ἔχευε καὶ ἐσσομένῃσιν ὀπίσσω θηλυτέρῃσι γυναιξί, καὶ ἥ κʼ ἐυεργὸς ἔῃσιν."
393,158,979,"Homer, Odyssey 9.2-11.332",inf|nar|res,890,"Οὖτιν ἐγὼ πύματον ἔδομαι μετὰ οἷς ἑτάροισιν, τοὺς δʼ ἄλλους πρόσθεν· τὸ δέ τοι ξεινήιον ἔσται. "
394,158,999,"Homer, Odyssey 9.369-9.370",inf,899,"Οὖτιν ἐγὼ πύματον ἔδομαι μετὰ οἷς ἑτάροισιν, τοὺς δʼ ἄλλους πρόσθεν· τὸ δέ τοι ξεινήιον ἔσται."
395,159,620,"Homer, Iliad 16.233-16.248",pra,426,"δή ποτʼ ἐμὸν ἔπος ἔκλυες εὐξαμένοιο, τίμησας μὲν ἐμέ, μέγα δʼ ἴψαο λαὸν Ἀχαιῶν, ἠδʼ ἔτι καὶ νῦν μοι τόδʼ ἐπικρήηνον ἐέλδωρ· "
396,159,1339,"Homer, Iliad 1.451-1.456",pra|req,27,"δή ποτʼ ἐμεῦ πάρος ἔκλυες εὐξαμένοιο, τίμησας μὲν ἐμέ, μέγα δʼ ἴψαο λαὸν Ἀχαιῶν· ἠδʼ ἔτι καὶ νῦν μοι τόδʼ ἐπικρήηνον ἐέλδωρ· "
397,160,645,"Homer, Iliad 17.19-17.32",del|thr,447,"ἀλλά σʼ ἔγωγʼ ἀναχωρήσαντα κελεύω ἐς πληθὺν ἰέναι, μηδʼ ἀντίος ἵστασʼ ἐμεῖο πρίν τι κακὸν παθέειν· ῥεχθὲν δέ τε νήπιος ἔγνω."
398,160,732,"Homer, Iliad 20.178-20.198",nar|que|war,534,"ἀλλά σʼ ἔγωγʼ ἀναχωρήσαντα κελεύω ἐς πληθὺν ἰέναι, μηδʼ ἀντίος ἵστασʼ ἐμεῖο, πρίν τι κακὸν παθέειν· ῥεχθὲν δέ τε νήπιος ἔγνω."
399,162,1261,"Homer, Odyssey 22.411-22.418",com|war,1307,"ἔργα· οὔ τινα γὰρ τίεσκον ἐπιχθονίων ἀνθρώπων, οὐ κακὸν οὐδὲ μὲν ἐσθλόν, ὅτις σφέας εἰσαφίκοιτο· τῷ καὶ "
400,162,1275,"Homer, Odyssey 23.59-23.68",del,1320,"ἔργα. οὔ τινα γὰρ τίεσκον ἐπιχθονίων ἀνθρώπων, οὐ κακὸν οὐδὲ μὲν ἐσθλόν, ὅτις σφέας εἰσαφίκοιτο· τῷ διʼ "
401,163,403,"Homer, Odyssey 14.192-14.359",inf|nar|res|vow,1016,"στῆσα δʼ ἐν Αἰγύπτῳ ποταμῷ νέας ἀμφιελίσσας. ἔνθʼ ἦ τοι μὲν ἐγὼ κελόμην ἐρίηρας ἑταίρους αὐτοῦ πὰρ νήεσσι μένειν καὶ νῆας ἔρυσθαι, ὀπτῆρας δὲ κατὰ σκοπιὰς ὤτρυνα νέεσθαι· οἱ δʼ ὕβρει εἴξαντες, ἐπισπόμενοι μένεϊ σφῷ, αἶψα μάλʼ Αἰγυπτίων ἀνδρῶν περικαλλέας ἀγροὺς πόρθεον, ἐκ δὲ γυναῖκας ἄγον καὶ νήπια τέκνα, αὐτούς τʼ ἔκτεινον· τάχα δʼ ἐς πόλιν ἵκετʼ ἀϋτή. οἱ δὲ βοῆς ἀΐοντες ἅμʼ ἠοῖ φαινομένηφιν ἦλθον· πλῆτο δὲ πᾶν πεδίον πεζῶν τε καὶ ἵππων χαλκοῦ τε στεροπῆς· ἐν δὲ Ζεὺς τερπικέραυνος φύζαν ἐμοῖς ἑτάροισι κακὴν βάλεν, οὐδέ τις ἔτλη μεῖναι ἐναντίβιον· περὶ γὰρ κακὰ πάντοθεν ἔστη. ἔνθʼ ἡμέων πολλοὺς μὲν ἀπέκτανον ὀξέϊ χαλκῷ, τοὺς δʼ ἄναγον ζωούς, σφίσιν ἐργάζεσθαι ἀνάγκῃ. αὐτὰρ "
402,163,519,"Homer, Odyssey 17.415-17.444",nar|req,1131,"στῆσα δʼ ἐν Αἰγύπτῳ ποταμῷ νέας ἀμφιελίσσας. ἔνθʼ ἦ τοι μὲν ἐγὼ κελόμην ἐρίηρας ἑταίρους αὐτοῦ πὰρ νήεσσι μένειν καὶ νῆας ἔρυσθαι, ὀπτῆρας δὲ κατὰ σκοπιὰς ὤτρυνα νέεσθαι. οἱ δʼ ὕβρει εἴξαντες, ἐπισπόμενοι μένεϊ σφῷ, αἶψα μάλʼ Αἰγυπτίων ἀνδρῶν περικαλλέας ἀγροὺς πόρθεον, ἐκ δὲ γυναῖκας ἄγον καὶ νήπια τέκνα, αὐτούς τʼ ἔκτεινον· τάχα δʼ ἐς πόλιν ἵκετʼ ἀϋτή. οἱ δὲ βοῆς ἀΐοντες ἅμʼ ἠοῖ φαινομένηφιν ἦλθον· πλῆτο δὲ πᾶν πεδίον πεζῶν τε καὶ ἵππων χαλκοῦ τε στεροπῆς· ἐν δὲ Ζεὺς τερπικέραυνος φύζαν ἐμοῖς ἑτάροισι κακὴν βάλεν, οὐδέ τις ἔτλη στῆναι ἐναντίβιον· περὶ γὰρ κακὰ πάντοθεν ἔστη. ἔνθʼ ἡμέων πολλοὺς μὲν ἀπέκτανον ὀξέϊ χαλκῷ, τοὺς δʼ ἄναγον ζωούς, σφίσιν ἐργάζεσθαι ἀνάγκῃ. αὐτὰρ "
403,164,403,"Homer, Odyssey 14.192-14.359",inf|nar|res|vow,1016,"ἀλλʼ ὅτε δὴ Κρήτην μὲν ἐλείπομεν, οὐδέ τις ἄλλη φαίνετο γαιάων, ἀλλʼ οὐρανὸς ἠδὲ θάλασσα, δὴ τότε κυανέην νεφέλην ἔστησε Κρονίων νηὸς ὕπερ γλαφυρῆς, ἤχλυσε δὲ πόντος ὑπʼ αὐτῆς. Ζεὺς δʼ ἄμυδις βρόντησε καὶ ἔμβαλε νηῒ κεραυνόν· ἡ δʼ ἐλελίχθη πᾶσα Διὸς πληγεῖσα κεραυνῷ, ἐν δὲ θεείου πλῆτο· πέσον δʼ ἐκ νηὸς ἅπαντες. οἱ δὲ κορώνῃσιν ἴκελοι περὶ νῆα μέλαιναν κύμασιν ἐμφορέοντο· θεὸς δʼ ἀποαίνυτο νόστον. αὐτὰρ "
404,164,1107,"Homer, Odyssey 11.378-12.453",nar,957,"ἀλλʼ ὅτε δὴ τὴν νῆσον ἐλείπομεν, οὐδέ τις ἄλλη φαίνετο γαιάων, ἀλλʼ οὐρανὸς ἠδὲ θάλασσα, δὴ τότε κυανέην νεφέλην ἔστησε Κρονίων νηὸς ὕπερ γλαφυρῆς, ἤχλυσε δὲ πόντος ὑπʼ αὐτῆς. ἡ δʼ ἔθει οὐ μάλα πολλὸν ἐπὶ χρόνον· αἶψα γὰρ ἦλθε κεκληγὼς Ζέφυρος μεγάλῃ σὺν λαίλαπι θύων, ἱστοῦ δὲ προτόνους ἔρρηξʼ ἀνέμοιο θύελλα ἀμφοτέρους· ἱστὸς δʼ ὀπίσω πέσεν, ὅπλα τε πάντα εἰς ἄντλον κατέχυνθʼ. ὁ δʼ ἄρα πρυμνῇ ἐνὶ νηὶ πλῆξε κυβερνήτεω κεφαλήν, σὺν δʼ ὀστέʼ ἄραξε πάντʼ ἄμυδις κεφαλῆς· ὁ δʼ ἄρʼ ἀρνευτῆρι ἐοικὼς κάππεσʼ ἀπʼ ἰκριόφιν, λίπε δʼ ὀστέα θυμὸς ἀγήνωρ. Ζεὺς δʼ ἄμυδις βρόντησε καὶ ἔμβαλε νηὶ κεραυνόν· ἡ δʼ ἐλελίχθη πᾶσα Διὸς πληγεῖσα κεραυνῷ, ἐν δὲ θεείου πλῆτο, πέσον δʼ ἐκ νηὸς ἑταῖροι. οἱ δὲ κορώνῃσιν ἴκελοι περὶ νῆα μέλαιναν κύμασιν ἐμφορέοντο, θεὸς δʼ ἀποαίνυτο νόστον. αὐτὰρ "
405,165,403,"Homer, Odyssey 14.192-14.359",inf|nar|res|vow,1016,"ὤμοσε δὲ πρὸς ἔμʼ αὐτόν, ἀποσπένδων ἐνὶ οἴκῳ, νῆα κατειρύσθαι καὶ ἐπαρτέας ἔμμεν ἑταίρους, οἳ δή μιν πέμψουσι φίλην ἐς πατρίδα γαῖαν. ἀλλʼ ἐμὲ πρὶν ἀπέπεμψε· τύχησε γὰρ ἐρχομένη νηῦς ἀνδρῶν Θεσπρωτῶν ἐς Δουλίχιον πολύπυρον. "
406,165,592,"Homer, Odyssey 19.262-19.307",con|nar,1204,"ὤμνυε δὲ πρὸς ἔμʼ αὐτόν, ἀποσπένδων ἐνὶ οἴκῳ, νῆα κατειρύσθαι καὶ ἐπαρτέας ἔμμεν ἑταίρους, οἳ δή μιν πέμψουσι φίλην ἐς πατρίδα γαῖαν. ἀλλʼ ἐμὲ πρὶν ἀπέπεμψε· τύχησε γὰρ ἐρχομένη νηῦς ἀνδρῶν Θεσπρωτῶν ἐς Δουλίχιον πολύπυρον. "
407,167,403,"Homer, Odyssey 14.192-14.359",inf|nar|res|vow,1016,"ἀλλʼ ὅτε δὴ μῆνές τε καὶ ἡμέραι ἐξετελεῦντο ἄψ περιτελλομένου ἔτεος καὶ ἐπήλυθον ὧραι, "
408,167,979,"Homer, Odyssey 9.2-11.332",inf|nar|res,890,"ἀλλʼ ὅτε δὴ μῆνές τε καὶ ἡμέραι ἐξετελεῦντο ἂψ περιτελλομένου ἔτεος καὶ ἐπήλυθον ὧραι, "
409,168,318,"Homer, Odyssey 4.333-4.592",nar|res,776,"ἐκ μέν τοι ἐρέω, ἥ τις σύ πέρ ἐσσι θεάων, ὡς ἐγὼ οὔ τι ἑκὼν κατερύκομαι, ἀλλά νυ μέλλω ἀθανάτους ἀλιτέσθαι, οἳ οὐρανὸν εὐρὺν ἔχουσιν. ἀλλὰ σύ πέρ μοι εἰπέ, θεοὶ δέ τε πάντα ἴσασιν, ὅς τίς μʼ ἀθανάτων πεδάᾳ καὶ ἔδησε κελεύθου, νόστον θʼ, ὡς ἐπὶ πόντον ἐλεύσομαι ἰχθυόεντα. "
410,168,323,"Homer, Odyssey 4.376-4.381",que|res,778,"ἐκ μέν τοι ἐρέω, ἥ τις σύ πέρ ἐσσι θεάων, ὡς ἐγὼ οὔ τι ἑκὼν κατερύκομαι, ἀλλά νυ μέλλω ἀθανάτους ἀλιτέσθαι, οἳ οὐρανὸν εὐρὺν ἔχουσιν. ἀλλὰ σύ πέρ μοι εἰπέ, θεοὶ δέ τε πάντα ἴσασιν, ὅς τίς μʼ ἀθανάτων πεδάᾳ καὶ ἔδησε κελεύθου, νόστον θʼ, ὡς ἐπὶ πόντον ἐλεύσομαι ἰχθυόεντα."
411,171,979,"Homer, Odyssey 9.2-11.332",inf|nar|res,890,"μή μʼ ἄγε κεῖσʼ ἀέκοντα, διοτρεφές, ἀλλὰ λίπʼ αὐτοῦ. οἶδα γάρ, ὡς οὔτʼ αὐτὸς ἐλεύσεαι οὔτε τινʼ ἄλλον ἄξεις σῶν ἑτάρων. ἀλλὰ ξὺν τοίσδεσι θᾶσσον φεύγωμεν· ἔτι γάρ κεν ἀλύξαιμεν κακὸν ἦμαρ. "
412,171,1034,"Homer, Odyssey 10.266-10.269",req|war,918,"μή μʼ ἄγε κεῖσʼ ἀέκοντα, διοτρεφές, ἀλλὰ λίπʼ αὐτοῦ. οἶδα γάρ, ὡς οὔτʼ αὐτὸς ἐλεύσεαι οὔτε τινʼ ἄλλον ἄξεις σῶν ἑτάρων. ἀλλὰ ξὺν τοίσδεσι θᾶσσον φεύγωμεν· ἔτι γάρ κεν ἀλύξαιμεν κακὸν ἦμαρ."
413,172,797,"Homer, Iliad 22.261-22.272",cha|vit,593,πρίν γʼ ἢ ἕτερόν γε πεσόντα αἵματος ἆσαι Ἄρηα ταλαύρινον πολεμιστήν. 
414,172,973,"Homer, Iliad 5.287-5.289",cha,126,"πρίν γʼ ἢ ἕτερόν γε πεσόντα αἵματος ἆσαι Ἄρηα, ταλαύρινον πολεμιστήν."
415,174,30,"Homer, Iliad 9.225-9.306",del|gre|inf|nar|per,240,"τέκνον ἐμὸν κάρτος μὲν Ἀθηναίη τε καὶ Ἥρη δώσουσʼ αἴ κʼ ἐθέλωσι, σὺ δὲ μεγαλήτορα θυμὸν ἴσχειν ἐν στήθεσσι· φιλοφροσύνη γὰρ ἀμείνων· ληγέμεναι δʼ ἔριδος κακομηχάνου, ὄφρά σε μᾶλλον τίωσʼ Ἀργείων ἠμὲν νέοι ἠδὲ γέροντες. "
416,174,31,"Homer, Iliad 9.254-9.258",del,241,"τέκνον ἐμὸν κάρτος μὲν Ἀθηναίη τε καὶ Ἥρη δώσουσʼ αἴ κʼ ἐθέλωσι, σὺ δὲ μεγαλήτορα θυμὸν ἴσχειν ἐν στήθεσσι· φιλοφροσύνη γὰρ ἀμείνων· ληγέμεναι δʼ ἔριδος κακομηχάνου, ὄφρά σε μᾶλλον τίωσʼ Ἀργείων ἠμὲν νέοι ἠδὲ γέροντες."
417,177,1125,"Homer, Iliad 7.368-7.378",del|per,200,"μῦθον Ἀλεξάνδροιο, τοῦ εἵνεκα νεῖκος ὄρωρε· καὶ δὲ τόδʼ εἰπέμεναι πυκινὸν ἔπος, αἴ κʼ ἐθέλωσι παύσασθαι πολέμοιο δυσηχέος, εἰς ὅ κε νεκροὺς κήομεν· ὕστερον αὖτε μαχησόμεθʼ εἰς ὅ κε δαίμων ἄμμε διακρίνῃ, δώῃ δʼ ἑτέροισί γε νίκην."
418,177,1127,"Homer, Iliad 7.385-7.397",mes|per,201,"μῦθον Ἀλεξάνδροιο, τοῦ εἵνεκα νεῖκος ὄρωρε· κτήματα μὲν ὅσʼ Ἀλέξανδρος κοίλῃς ἐνὶ νηυσὶν ἠγάγετο Τροίηνδʼ· ὡς πρὶν ὤφελλʼ ἀπολέσθαι· πάντʼ ἐθέλει δόμεναι καὶ οἴκοθεν ἄλλʼ ἐπιθεῖναι· κουριδίην δʼ ἄλοχον Μενελάου κυδαλίμοιο οὔ φησιν δώσειν· ἦ μὴν Τρῶές γε κέλονται. καὶ δὲ τόδʼ ἠνώγεον εἰπεῖν ἔπος αἴ κʼ ἐθέλητε παύσασθαι πολέμοιο δυσηχέος εἰς ὅ κε νεκροὺς κήομεν· ὕστερον αὖτε μαχησόμεθʼ εἰς ὅ κε δαίμων ἄμμε διακρίνῃ, δώῃ δʼ ἑτέροισί γε νίκην."
419,178,916,"Homer, Odyssey 8.26-8.45",com|del,858,"ὄφρʼ εἴπω τά με θυμὸς ἐνὶ στήθεσσι κελεύει. ξεῖνος ὅδʼ, οὐκ οἶδʼ ὅς τις, ἀλώμενος ἵκετʼ ἐμὸν δῶ, ἠὲ πρὸς ἠοίων ἦ ἑσπερίων ἀνθρώπων· πομπὴν δʼ ὀτρύνει, καὶ λίσσεται ἔμπεδον εἶναι. ἡμεῖς δʼ, ὡς τὸ πάρος περ, "
420,178,1125,"Homer, Iliad 7.368-7.378",del|per,200,"ὄφρʼ εἴπω τά με θυμὸς ἐνὶ στήθεσσι κελεύει. νῦν μὲν δόρπον ἕλεσθε κατὰ πτόλιν ὡς τὸ πάρος περ, "
421,179,693,"Homer, Iliad 18.285-18.309",del,495,"νῦν μὲν δόρπον ἕλεσθε κατὰ στρατὸν ἐν τελέεσσι, καὶ φυλακῆς μνήσασθε, καὶ ἐγρήγορθε ἕκαστος· Τρώων δʼ "
422,179,1125,"Homer, Iliad 7.368-7.378",del|per,200,"νῦν μὲν δόρπον ἕλεσθε κατὰ πτόλιν ὡς τὸ πάρος περ, καὶ φυλακῆς μνήσασθε καὶ ἐγρήγορθε ἕκαστος· ἠῶθεν δʼ "
423,183,828,"Homer, Odyssey 5.97-5.115",com|mes|nar|res,814,"ἔνθʼ ἄλλοι μὲν πάντες ἀπέφθιθεν ἐσθλοὶ ἑταῖροι, τὸν δʼ ἄρα δεῦρʼ ἄνεμός τε φέρων καὶ κῦμα πέλασσε. τὸν νῦν "
424,183,829,"Homer, Odyssey 5.118-5.144",del|vit,815,"ἔνθʼ ἄλλοι μὲν πάντες ἀπέφθιθεν ἐσθλοὶ ἑταῖροι, τὸν δʼ ἄρα δεῦρʼ ἄνεμός τε φέρων καὶ κῦμα πέλασσε. τὸν μὲν "
425,185,892,"Homer, Iliad 4.51-4.67",del,88,"ἐλθεῖν ἐς Τρώων καὶ Ἀχαιῶν φύλοπιν αἰνήν, πειρᾶν δʼ ὥς κε Τρῶες ὑπερκύδαντας Ἀχαιοὺς ἄρξωσι πρότεροι ὑπὲρ ὅρκια δηλήσασθαι."
426,185,894,"Homer, Iliad 4.70-4.72",com,89,"ἐλθὲ μετὰ Τρῶας καὶ Ἀχαιούς, πειρᾶν δʼ ὥς κε Τρῶες ὑπερκύδαντας Ἀχαιοὺς ἄρξωσι πρότεροι ὑπὲρ ὅρκια δηλήσασθαι."
427,186,696,"Homer, Iliad 18.361-18.367",que,498,"ἀμφότερον γενεῇ τε καὶ οὕνεκα σὴ παράκοιτις κέκλημαι, σὺ δὲ πᾶσι μετʼ ἀθανάτοισιν ἀνάσσεις, "
428,186,892,"Homer, Iliad 4.51-4.67",del,88,"ἀμφότερον γενεῇ τε καὶ οὕνεκα σὴ παράκοιτις κέκλημαι, σὺ δὲ πᾶσι μετʼ ἀθανάτοισιν ἀνάσσεις. "
